"UniqueID","Ten Co So Y Te","So Dien Thoai","Dia Chi","Hour","Rating","Gioi Thieu","Dich Vu","Bac Si","Chuyen Khoa","Loai Co So","Hinh Anh",
"H09465","Khoa Tai Mũi Họng - Bệnh viện Đa khoa Vạn Hạnh","0283 8632 553","B1-B3-B5 781 Lê Hồng Phong nối dài, 12, Quận 10, Hồ Chí Minh","Thứ Sáu, Chủ Nhật: 07:30 - 11:30
Thứ Hai - Thứ Năm: 07:30 - 11:30 , 13:30 - 17:00
Thứ Bảy: 07:30 - 11:30 , 13:30 - 17:00 , 13:30 - 17:00","","Khoa Tai Mũi Họng nhận tư vấn, khám và điều trị các bệnh lý Tai Mũi Họng trẻ em và người lớn. Với đội ngũ bác sĩ chuyên khoa và trang thiết bị kỹ thuật hiện đại, chúng tôi có khả năng thực hiện tốt trong chẩn đoán và điều trị các bệnh về Tai Mũi Họng. Trong thời gian tới, khoa sẽ tiếp tục củng cố và phát triển các mặt mạnh hiện tại như: các phẫu thuật nội soi mũi xoang, vi phẫu thuật tai giữa, vi phẫu thanh quản, phẫu thuật các khối u đầu mặt cổ. và hoàn thiện về tổ chức và trang bị ngang tầm với một khoa Tai Mũi Họng của một bệnh viện loại II. Mở rộng quan hệ với các bệnh viện trong thành phố và các tỉnh lân cận nhằm hợp tác trong lĩnh vực nghiên cứu khoa học, hổ trợ chuyên môn. ","Chỉnh hình tháp mũi, Điều trị viêm thanh quản, Điều trị chảy máu mũi, Cắt Amidan, Điều trị viêm amidan, Cắt polyp dây thanh, Điều trị chảy mủ tai, Chỉnh hình vách ngăn, Điều trị nghe kém, Điều trị sổ mũi, Điều trị nghẹt mũi, Điều trị các dị tật bẩm sinh vùng tai, Điều trị nhọt ống tai ngoài, Điều trị viêm tai, Điều trị viêm mũi xoang dị ứng, Điều trị viêm xoang, Điều trị chấn thương mũi, Lấy dị vật mũi, Lấy dị vật họng, Lấy dị vật tai, Điều trị ù tai, Điều trị viêm họng, Điều trị ung thư thanh quản, Đốt cuốn mũi, Vá nhĩ, Điều trị viêm V.A, Khí dung họng, Khí dung mũi, Phẫu thuật u mũi xoang, Điều trị u vùng mũi xoang, Điều trị chóng mặt, Điều trị nhức đầu, Điều trị nghẹt mũi, Điều trị  sổ mũi, Điều trị giảm mùi, Điều trị  nhức đầu, Điều trị viêm xoang, Điều trị viêm mũi xoang dị ứng, Điều trị chảy máu mũi, Điều trị u vùng mũi xoang, Điều trị ung thư vòm hầu, Điều trị chấn thương mũi, Điều trị viêm V.A, Điều trị các bệnh gây đau họng, Điều trị viêm họng, Điều trị viêm thanh quản , Điều trị viêm Amidan , Điều trị ung thư thanh quản, Điều trị vác bệnh gây đau tai, Điều trị chảy mủ tai, Điều trị ù tai, Điều trị ngứa tai, Điều trị nghe kém, Điều trị chóng mặt, Điều trị nhọt ống tai ngoài, Điều trị  tụ huyết thanh vành tai, Nút ráy tai, Điều trị viêm tai, Điều trị các khối u vùng đầu, Điều trị các khối u vùng mặt, Điều trị các khối u vùng cổ, Điều trị vác dị tật bẩm sinh vùng tai , Điều trị vác dị tật bẩm sinh vùng họng, Điều trị vác dị tật bẩm sinh vùng mũi, Khí dung họng, Khí dung mũi, Chăm sóc hậu phẫu sau phẫu thuật, Đốt cuốn mũi, Chích cuốn mũi dưới, Lấy dị vật tai, Lấy dị vật mũi, Lấy dị vật họng, Nạo V.A, Bóc tách u nang bã đậu vùng đầu mặt cổ, Nội soi mũi xoang chức năng, Chỉnh hình vách ngăn, Chỉnh hình cuốn dưới, hẫu thuật Peeling cuốn dưới, Chỉnh hình cuốn giữa, Cắt amidan, Cắt hạt dây thanh, Cắt polyp dây thanh, Cắt nang dây thanh, Cắt nang thanh thiệt, Mổ lấy rò luân nhĩ, Chỉnh hình vành tai, Chỉnh hình ống tai, Vá nhĩ, Khoét rỗng đá chủm, Phẫu thuật Bondy, Mổ rò khe mang, Mổ rò cạnh cổ, Mổ lấy u nang giáp lưỡi, Phẫu thuật u mũi xoang, Phẫu thuật u nang mũi môi, Phẫu thuật lấy u tuyến mang tai, Phẫu thuật lấy u tuyến dưới hàm, Phẫu thuật lấy u nhái sàn miệng, Phẫu thuật lấy u nhú niêm mạc, Chỉnh hình tháp mũi, Sửa sẹo xấu vùng mặt, Sửa sẹo xấu vùng cổ","DB005702, DB005703, DB005704","K26","T05","H09465.jpg",
"H09466","Khoa Tai Mũi Họng - Bệnh viện Đa khoa Hà Đông","0243 3824 216","2 Bế Văn Đàn, Quang Trung, Hà Đông, Hà Nội","Thứ Hai - Chủ Nhật: 08:00 - 16:00","4.3","","","","K26","T05","H09466.jpg",
"H09467","Khoa Nội - Bệnh viện Y học cổ truyền Hà Đông","0243 3824 538","99 Nguyễn Viết Xuân, Quang Trung, Hà Đông, Hà Nội","","3.8","","","","K40","T05","",
"H09468","Khoa Sơ sinh - Bệnh viện Nhi Đồng 2","0288295723","14 Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:30 - 19:30","","","","DB005705, DB005706, DB005707, DB005708, DB005709, DB005710, DB005711","","T05","H09468.jpg",
"H09469","Liên chuyên khoa Mắt - Răng Hàm Mặt - Tai Mũi Họng - Bệnh viện Nội tiết Trung ương - Cơ sở 1","0243 8533 527","Cổ Điển, Tứ Hiệp, Thanh Trì, Hà Nội","","4.0","Liên chuyên khoa Mắt - Răng Hàm Mặt - Tai Mũi Họng - Bệnh viện Nội tiết Trung ương được thành lập tháng 1/2011. Tại khoa đã áp dụng những kỹ thuật mới vào điều trị, chẩn đoán bệnh: Chụp huỳnh quang đáy mắt, Laser quang đông võng mạc điều trị bệnh võng mạc đái tháo đường. Ngoài ra, Khoa còn đóng góp vào thành tích chung của Bệnh viện: Bằng khen Tập thể Lao động xuất sắc và Bằng khen Chiến sỹ thi đua các cấp.","Chụp huỳnh quang đáy mắt, Điều trị bệnh võng mạc đái tháo đường ","DB005712","K24, K26, K20","T05","H09469.jpg",
"H09470","Khoa Huyết học và Truyền máu - Bệnh viện Hữu Nghị Việt Đức","0243 8253 531","40 Tràng Thi, Hàng Bông, Hoàn Kiếm, Hà Nội","","1.5","","Cung cấp máu và chế phẩm máu, Xét nghiệm đảm bảo an toàn truyền máu, Tách máu sản xuất các phế phẩm màu, Cấp phát máu cho bệnh nhân , Chẩn đoán sớm ung thư tiết niệu,  Chẩn đoán ung thư gan, Chẩn đoán ung thư dạ dày ","DB005713, DB005714","K39","T05","H09470.jpg",
"H09471","Khoa Ngoại 3 - Bệnh viện Ung bướu thành phố Hồ Chí Minh","0283 8412 637","3 Nơ Trang Long, 7, Bình Thạnh, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:30 - 16:30","4.5","","","DB005715",", K37","T05","H09471.jpg",
"H09472","Khoa Khám bệnh - Bệnh viện Tâm thần Đà Nẵng","0236 3842 326","193 Nguyễn Lương Bằng, Hòa Khánh Bắc, Liên Chiểu, Đà Nẵng","","","","","DB005716, DB005717","K16","T05","H09472.jpg",
"H09473","Khoa Ngoại 5 - Bệnh viện Ung bướu thành phố Hồ Chí Minh","0283 8412 637","3 Nơ Trang Long, 7, Bình Thạnh, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:30 - 16:30","5.0","","","DB005718",", K37","T05","H09473.jpg",
"H09474","Phòng C6 - Viện Tim mạch Việt Nam","0243 8694 572","78 Giải Phóng, Phương Mai, Đống Đa, Hà Nội","","","Trưởng phòng C6, Phó giáo sư Tiến sĩ Đinh Thị Thu Hương là bác sỹ đầu tiên của Viện Tim mạch được cử đi học chuyên sâu về lĩnh vực mạch máu, và gánh trọng trách phát triển chuyên khoa này tại Viện. Vì vậy, ngay từ khi thành lập, C6 đã ưu tiên tiếp nhận chẩn đoán, chăm sóc và điều trị bệnh nhân bị các bệnh lý mạch máu từ phổ biến (bệnh động mạch chi dưới, huyết khối tĩnh mạch chi dưới, suy tĩnh mạch mạn tính, tăng huyết áp, bệnh mạch máu não tới hiếm gặp Takayasu, Marfan, Klippel-Trenaunay.","Điều trị bệnh lý mạch máu, Điều trị bệnh mạch vành, Điều trị rối loạn nhịp tim, Điều trị nội trú bệnh nhân bị bệnh tim mạch, Điều trị bệnh lý mạch máu, Điều trị rối loạn nhịp tim, Điều trị bệnh mạch vành, Điều trị nhiễm độc thai nghén, Can thiệp điều trị suy tĩnh mạch bằng sóng cao tần laser, Cấy máy tạo nhịp, Điều trị rối loạn nhịp bằng sóng cao tần, Nong và đặt stent động mạch vành, Nong và đặt stent động mạch chi, Phục hồi chức năng tim mạch","DB005719, DB005720, DB005721, DB005722, DB005723, DB005724, DB005725, DB005726, DB005727, DB005728, DB005729, DB005730, DB005731, DB005732, DB005733, DB005734","K35","T05","H09474.jpg",
"H09475","Khoa Phụ sản - Bệnh viện Y học cổ truyền Hà Đông","0243 3824 538","99 Nguyễn Viết Xuân, Quang Trung, Hà Đông, Hà Nội","","","","","","K25","T05","",
"H09476","Khoa Ngũ quan Răng Hàm Mặt - Tai Mũi Họng và Mắt - Bệnh viện Châm cứu Trung ương","0243 5631 069","49 Thái Thịnh , Láng Hạ, Đống Đa, Hà Nội","Thứ Hai - Thứ Sáu: 08:00 - 17:00","","","","","K24, K40, K26, K20","T05","",
"H09477","Khoa Khớp - Bệnh viện Chấn thương chỉnh hình thành phố Hồ Chí Minh","0283 8657 948","929 Trần Hưng Đạo, 1, Quận 5, Hồ Chí Minh","Thứ Bảy, Chủ Nhật: 07:00 - 12:00
Thứ Hai - Thứ Sáu: 07:00 - 20:00","","Khoa Thấp Khớp được thành lập năm 1993 và sau đó đổi tên thành khoa Khớp với chức năng là giải quyết các bệnh lý về khớp. Với sự lãnh đạo của nguyên trưởng khoa Đại Phi Vân, khoa Khớp đã phát triển mạnh mẽ về chuyên môn, cập nhật và ứng dụng những thành tựu y học mới nhất trên thế giới trong những vấn đề điều trị bệnh lý về khớp.","Thay khớp háng, Thay khớp gối, Phẫu thuật nội soi tái tạo dây chằng chéo trước, Phẫu thuật nội soi tái tạo dây chằng chéo sau, Phẫu thuật cột sống, Điều trị bệnh nội khoa về khớp, Điều trị thấp khớp, Điều trị viêm đa khớp, Điều trị gout, Điều trị loãng xương, Điều trị thoái hoá khớp","DB005735, DB005736, DB005737, DB005738, DB005739, DB005740, DB005741, DB005742, DB005743, DB005744, DB005745","K03","T05","H09477.jpg",
"H09478","Khoa Thần kinh - Bệnh viện Nhi Đồng 2","0283 8295 723","14 Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:30 - 19:30","5.0","","","DB005746, DB005747, DB005748","K32","T05","H09478.jpg",
"H09479","Khoa Răng Hàm Mặt - Bệnh viện Đa khoa Xuyên Á","0283 7966 115","42/22 Ấp Chợ, Tân Phú Trung, Củ Chi, Hồ Chí Minh","Thứ Hai, Thứ Tư, Thứ Năm, Thứ Sáu, Thứ Bảy, Chủ Nhật: 06:00 - 11:30 , 13:00 - 16:30
Thứ Ba: 06:00 - 16:30 , 13:00 - 11:30","5.0","","","DB005749","K24","T05","H09479.jpg",
"H09480","Khoa Sản phụ - Bệnh viện FV","0285 4113 333","6 Nguyễn Lương Bằng, Nam Sài Gòn, Quận 7, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 00:00 - 23:59","","Đối với người phụ nữ sinh con là một sự kiện vui và rất đặc biệt cần được chăm sóc tốt nhất trong một môi trường an toàn, yên tĩnh và thoải mái. Để đáp ứng nhu cầu thiết thực này, bệnh viện FV có đội ngũ các bác sĩ sản khoa, nữ hộ sinh và bác sĩ nhi khoa tận tâm, được đào tạo chuyên sâu trong việc ứng dụng các kỹ thuật tiêu chuẩn quốc tế từ giai đoạn theo dõi thai kỳ, sinh nở cho đến chăm sóc bà mẹ và trẻ sơ sinh. Khoa Phụ Sản cung cấp các dịch vụ chăm sóc sức khỏe chất lượng cao do tập thể các bác sĩ phụ khoa người Pháp và người Việt có chuyên môn cao đảm nhiệm. Các bác sĩ của chúng tôi áp dụng những phương pháp phẫu thuật và chữa trị tiên tiến nhất trong chẩn đoán và điều trị các rối lọan và bệnh lý phụ khoa, kể cả việc phát hiện và chữa trị ung thư vú. Nhân viên Khoa Phụ Sản luôn sẵn sàng phục vụ bạn. Khi tới đây, bạn sẽ cảm nhận một không gian thân thiện, phòng chờ khám bệnh được thiết kế hiện đại, với các thiết bị nội thất tiện nghi và thoải mái.","Siêu âm, Siêu âm phụ khoa, Khám phụ khoa định kỳ, Chụp nhũ ảnh, Phẫu thuật phụ khoa, Chăm sóc thai kỳ, Kế hoạch hóa gia đình, Khám thai, Theo dõi tim thai, Nội soi ổ bụng, Khám tiền mê, Tiêm phòng uốn ván, Chăm sóc thai kỳ, Khám thai, Tiêm phòng uốn ván, Siêu âm, Xét nghiệm sinh học, Tầm soát tiền sản, Theo dõi tim thai, Khám tiền mê, Chăm sóc bé sơ sinh, Khám phụ khoa định kỳ, Kiểm tra khung chậu, Kiểm tra ngực, Xét nghiệm Pap smear, Siêu âm phụ khoa, Kế hoạch hóa gia đình, Phòng tránh thai, Chụp nhũ ảnh, Điều trị tất cả các bệnh lý về vú, Điều trị các loại ung thư cơ quan sinh dục, Điều trị sa tử cung, Điều trị chứng tiểu không kiểm soát, Phẫu thuật phụ khoa, Nội soi ổ bụng, Phẫu thuật nội ổ bụng, Chấm dứt thai kỳ theo ý muốn","DB005750, DB005751, DB005752, DB005753, DB005754, DB005755, DB005756","K25, K22, K39","T05","H09480.jpg",
"H09481","Khoa Khám bệnh - Bệnh viện Y học cổ truyền Trung ương","0243 8263 616","29 Nguyễn Bỉnh Khiêm, Nguyễn Du, Hai Bà Trưng, Hà Nội","Thứ Hai - Thứ Sáu: 07:00 - 10:00","4.0","","Châm cứu, Xoa bóp, Bấm huyệt, Vận động, Điều trị các bệnh lý cột sống, Xử lý cấp cứu ban đầu","DB005757, DB005758, DB005759, DB005760, DB005761","K16, K40","T05","H09481.jpg",
"H09482","Viện Lâm sàng các bệnh truyền nhiễm - Bệnh viện Trung ương Quân đội 108","0695 72400","1 Trần Hưng Đạo, Bạch Đằng, Hai Bà Trưng, Hà Nội","","4.0","Viện Lâm sàng các bệnh truyền nhiễm gồm 3 khoa: Khoa lây đường máu, Khoa lây đường tiêu hóa, Khoa lây đường hô hấp và hồi sức. Viện là cơ sở thực hành tuyến cuối toàn quân trong khám bệnh, thu dung, cấp cứu điều trị các bệnh truyền nhiễm và chuyển giao kỹ thuật chuyên ngành cho các bệnh viện tuyến trước. Với kinh nghiệm và truyền thống của mình, Viện lâm sàng các bệnh Truyền nhiễm có khả năng chẩn đoán và điều trị thành công các mặt bệnh như sốt rét ác tính, uốn ván nặng, viêm não, màng não do virut, vi khuẩn, nhiễm khuẩn huyết, hội chứng hô hấp cấp tính nặng, viêm phổi, cúm, sốt xuất huyết nặng, viêm gan virut B và C.","Sinh thiết gan, Chụp xạ hình, Nội soi tá tràng nhìn bên, Nội soi đại tràng, Nội soi thực quản dạ dày, Đo điện tim, Thông khí cơ học với các máy thở, Sinh thiết tủy, Chụp MRI, Chụp PET-CT, Chụp CT dạ dày, Siêu âm nội soi qua thực quản, Siêu âm doppler màu, Nuôi cấy phân lập kháng sinh đồ, Nhuộm soi gram, Nuôi cấy phân lập kí sinh trùng, Nuôi cấy phân lập nấm, Nuôi cấy phân lập vi khuẩn, Sinh thiết hạch, Lọc máu bằng hệ thống tái tuần hoàn các chất hấp phụ phân tử, Lọc thay thế huyết tương, Chữa bệnh sán lá gan, Chữa nhiễm khuẩn nhiễm độc thức ăn, Nhuộm soi gram, Nuôi cấy phân lập vi khuẩn, Nuôi cấy phân lập nấm, Nuôi cấy phân lập kí sinh trùng, Nuôi cấy phân lập kháng sinh đồ, Điện tim, Siêu âm doppler màu, Siêu âm nội soi qua thực quản, Chụp CT đa dày, Chụp MRI, Xạ hình, Chụp PET-CT, Nội soi thực quản dạ dày, Nội soi tá tràng nhìn bên, Nội soi đại tràng, Sinh thiết gan, Sinh thiết tủy, Sinh thiết hạch, Thông khí cơ học với các máy thở, Lọc thay thế huyết tương, Lọc máu bằng hệ thống tái tuần hoàn các chất hấp phụ phân tử , Chữa nhiễm khuẩn nhiễm độc thức ăn, Chữa bệnh sán lá gan","DB005762, DB005763, DB005764, DB005765","K36","T05","H09482.jpg",
"H09483","Khoa Phẫu thuật tạo hình thẩm mỹ hàm mặt - Bệnh viện Răng - Hàm - Mặt thành phố Hồ Chí Minh","0283 8360 191","263-265 Trần Hưng Đạo, Cô Giang, Quận 1, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:00 - 19:00
Trong giờ - Sáng: 7h00-11h00 - Thông tầm: 11h00-13h00 - Chiều 13h00-16h00 Ngoài giờ 16h30-19h00 Sau 19h00 * Cấp cứu nha khoa * Cấp cứu hàm mặt","3.0","Khoa Phẫu thuật tạo hình thẩm mỹ hàm mặt, Bệnh viện Răng - Hàm - Mặt thành phố Hồ Chí Minh được thành lập vào tháng 5 năm 2011, Khoa đã quy tụ được đội ngũ Bác sĩ, nhân viên có trình độ chuyên môn cao, được đào tạo từ nhiều nguồn trong và ngoài nước, có thể đảm trách giải quyết tất cả mọi trường hợp phẫu thuật tạo hình thẩm mỹ vùng hàm mặt từ đơn giản đền phúc tạp.","Nâng chân mày, Nâng mũi, Tạo cằm chẻ, Tạo lúm đồng tiền, Tạo môi chẻ, Xóa nốt ruồi, Tiêm Botox, Sửa sẹo xấu, Tiêm botox, Tiêm disport, Tiêm restylane, Tiêm kenakort điều trị sẹo lồi, Chà da mặt điều trị sẹo lõm, Xóa nốt ruồi, Xoá tàn nhang, Xoá vết xăm bằng laser, Hạ thấp gò má cao, Cắt xương hàm điều trị hàm bạnh, Điều trị cằm lệch, Điều trị cằm lẹm, Điều trị cằm dài, Điều trị cằm ngắn, Điều trị hô, Điều trị móm, Căng da mặt toàn phần, Căng da mặt từng phần, Cắt mắt hai mí, Lấy mỡ mắt, Nâng chân mày, Sửa sẹo xấu, Tạo cằm chẻ, Tạo môi chẻ, Tạo lúm đồng tiền, Nâng mũi, Chỉnh sửa cánh mũi, Chỉnh sửa vành tai, Tạo hình di chứng chấn thương hàm mặt, Ghép mỡ tự thân làm đầy đặn khuôn mặt","DB005766, DB005767, DB005768, DB005769, DB005770","K24","T05","H09483.jpg",
"H09484","Khoa Bỏng - Bệnh viện Đa khoa Xanh Pôn","0243 8233 071","12 Chu Văn An, Điện Biên, Ba Đình, Hà Nội","","3.5","","","DB005771, DB005772","K05","T05","",
"H09485","Phòng khám Phụ sản - Bệnh viện Đại học Y Dược - Cơ sở 2","0283 9559 706","201 Nguyễn Chí Thanh, 12, Quận 5, Hồ Chí Minh","Thứ Bảy: 06:30 - 12:00
Thứ Hai - Thứ Sáu: 06:30 - 16:30","","Sau ngày 30 tháng 4 năm 2010 phân khoa Phụ sản đã di dời về 201 Nguyễn Chí Thanh phường 12 quận 5 gồm các phòng: Nhận bệnh, chăm sóc trẻ em và chích ngừa, khám thai, khám phụ khoa, phòng sanh, phòng mổ… Với các Phó giáo sư, tiến sĩ , Thạc sĩ, Bác sĩ chuyên khoa 2 và chuyên khoa 1 là giảng viên của Đại học Y Dược tham gia khám chữa bệnh cùng với hơn 50 nữ hộ sinh , hộ lý.","","DB005773, DB005774, DB005775, DB005776, DB005777, DB005778, DB005779, DB005780, DB005781, DB005782, DB005783, DB005784, DB005785, DB005786, DB005787","K25","T05","H09485.jpg",
"H09486","Khoa Mắt - Phòng khám 125 Thái Thịnh","0243 8535 522","125 Thái Thịnh, Thái Quang, Đống Đa, Hà Nội","Thứ Hai - Chủ Nhật: 07:30 - 12:00 , 13:30 - 20:00","2.0","Ngày nay, do yếu tố môi trường, điều kiện làm việc và học tập, các bệnh về mắt có xu hướng tăng nhanh và phức tạp. Chuyên khoa Mắt của Phòng khám 125 Thái Thịnh được thành lập với mục đích mang tới các dịch vụ y tế có chất lượng trong khám và điều trị các bệnh về mắt cho mọi lứa tuổi. Trực tiếp khám và điều trị là các Bác sĩ chuyên Khoa Mắt tay nghề cao tới từ Bệnh viện Mắt Trung ương cùng với nhiều trang thiết bị hiện đại.","Chích chắp, Chích lẹo, Chữa đau mắt đỏ, Chữa đau mắt hột, Chữa viêm giác mạc, Chữa viêm dây thần kinh thị giác, Đánh bờ mi, Chữa viêm tổ chức hốc mắt, Chữa viêm mi mắt, Nặn tuyến bờ mi, Chữa cận thị, Chữa loạn thị, Chữa viễn thị, Đo tật khúc xạ mắt bằng, Cấp đơn kính, Khâu da mi rách, Khâu kết mạc rách, Lấy dị vật kết mạc, Lấy dị vật giác mạc, Lấy sạn vôi, Nhổ lông xiêu, Cắt chỉ giác mạc, Cắt chỉ kết mạc, Chữa tắc tuyến lệ, Bơm thông lệ đạo, Tiêm mắt, Cắt mi, Chữa cận thị, Chữa viễn thị, Chữa loạn thị, Chữa viêm dây thần kinh thị giác, Chữa viêm giác mạc, Chữa viêm mi mắt, Chữa viêm tổ chức hốc mắt, Chữa đau mắt đỏ, Chữa  đau mắt hột, Chữa tắc tuyến lệ, Đánh bờ mi, Nặn tuyến bờ mi, Chích chắp, Chích lẹo, Nhổ lông xiêu, Cắt chỉ kết mạc, Cắt chỉ giác mạc, Cắt mi, Lấy dị vật kết mạc, Lấy dị vật giác mạc,  Khâu da mi rách, Khâu kết mạc rách, Lấy sạn vôi, Bơm thông lệ đạo, Tiêm mắt, Đo tật khúc xạ mắt bằng , Cấp đơn kính","DB005788, DB005789, DB005790, DB005791","K20","T05","H09486.jpg",
